is_guest_login,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,service_imap4,flag_RSTO,label
0.0,0.0,0.03,0.0,0.0,0
1.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
5.854311e-06,1.0089084e-06,1.2769469e-07,1.400858e-06,1.1637351e-06,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.03,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.07,0.0,0.0,1.0,0
0.0,0.01,0.0,0.0,0.0,0
9.539108e-07,9.794732e-08,1.0786722e-08,1.606787e-07,1.7097014e-07,3
0.0,0.0,0.07,0.0,0.0,0
9.713116e-06,2.3565194e-06,3.9685844e-07,3.00766e-06,2.7751428e-06,3
0.0,0.01,0.0,0.0,0.0,0
4.6787613e-06,6.350739e-07,1.01818046e-07,1.0408095e-06,8.137333e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.5163681e-07,2.0643371e-08,1.2824114e-09,2.8645738e-08,2.3691868e-08,3
0.0,0.01,0.0,0.0,0.0,0
9.2551653e-07,1.3167367e-07,1.2060872e-08,2.1567415e-07,1.8078738e-07,3
1.0488326e-06,1.5774907e-07,1.844913e-08,2.421301e-07,1.6624512e-07,3
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.11,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
2.3884663e-06,3.036554e-07,4.2350983e-08,4.2456472e-07,4.2863797e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.03,0.03,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
3.665464e-06,4.4310391e-07,8.0308446e-08,9.630112e-07,7.247309e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
1.5606197e-06,1.9705718e-07,2.2735536e-08,2.756303e-07,2.2689645e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.6259819e-06,2.2446143e-07,1.9809114e-08,3.426321e-07,3.2755162e-07,3
0.0,0.0,0.05,0.0,0.0,0
0.0,0.18,0.18,0.0,0.0,0
0.0,0.02,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
5.6030726e-06,7.967806e-07,1.4302569e-07,1.3013564e-06,1.099945e-06,3
7.55711e-07,1.4281893e-07,1.2820769e-08,1.7258671e-07,1.5061397e-07,3
8.9069664e-07,1.2542455e-07,1.3287448e-08,1.9822615e-07,1.4858976e-07,3
1.6120579e-06,1.9825129e-07,2.1122641e-08,2.9010147e-07,2.6862233e-07,3
5.2144964e-07,7.18329e-08,5.326794e-09,1.1573165e-07,8.5867185e-08,3
0.0,0.79,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.14,0.0,0.0,0
0.0,0.0,0.18,0.0,0.0,3
0.0,0.0,0.03,0.0,0.0,0
1.468944e-06,2.3347665e-07,2.4015803e-08,3.0764616e-07,2.4719668e-07,3
4.739627e-07,8.465793e-08,9.487131e-09,1.2888952e-07,9.040729e-08,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
2.803569e-07,3.252799e-08,3.0778826e-09,4.5398554e-08,3.5328263e-08,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
9.934506e-07,1.2378918e-07,1.53446e-08,1.889084e-07,1.6984993e-07,3
1.6544407e-06,1.925621e-07,1.8968336e-08,2.8798118e-07,2.726356e-07,3
0.0,0.0,0.0,0.0,0.0,0
1.2147004e-06,1.5936415e-07,1.945623e-08,2.5281392e-07,1.8589115e-07,3
4.416918e-06,7.9703364e-07,1.323178e-07,1.0042097e-06,9.061954e-07,3
0.0,0.0,0.1,0.0,0.0,0
0.0,0.12,0.0,0.0,0.0,0
0.0,0.0,0.08,0.0,0.0,0
7.002944e-08,7.2622393e-09,5.032142e-10,9.490316e-09,7.828994e-09,3
8.883249e-06,1.4308042e-06,2.0697888e-07,1.6948075e-06,1.6992433e-06,3
3.2152716e-06,6.739624e-07,9.116087e-08,9.432975e-07,9.317361e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.09,0.02,0.0,0.0,0
5.6029867e-06,9.870815e-07,1.7391662e-07,1.3944349e-06,1.3557296e-06,3
0.0,0.0,0.06,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
6.830302e-07,1.2108464e-07,9.776045e-09,1.7367248e-07,1.3089229e-07,3
3.1764584e-06,5.5102583e-07,6.572913e-08,7.737038e-07,6.6022494e-07,3
1.9306185e-06,3.0572104e-07,3.316417e-08,4.2002992e-07,3.8774323e-07,3
0.0,0.0,0.4,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.5069529e-06,2.0470625e-07,2.6732152e-08,3.4021966e-07,2.496066e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.26,0.0,0.0,3
3.275637e-06,4.2626866e-07,4.7639936e-08,6.0079975e-07,5.360443e-07,3
1.0837548e-06,1.5448002e-07,1.20067725e-08,2.1962174e-07,1.697021e-07,3
6.678502e-07,9.268532e-08,9.362324e-09,1.2812333e-07,1.01724865e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.04,0.09,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.0,0.04,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.11,0.03,0.0,0.0,0
1.930197e-06,3.2089287e-07,3.6836543e-08,4.7464385e-07,3.6418155e-07,3
0.0,0.05,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
8.903961e-06,1.7990134e-06,2.7059315e-07,2.4081203e-06,1.9561114e-06,3
1.5184087e-06,1.926804e-07,2.2950024e-08,2.8173002e-07,2.7017336e-07,3
0.0,0.0,0.02,0.0,0.0,0
4.70413e-06,7.131916e-07,8.786273e-08,1.1480882e-06,9.609267e-07,3
1.494825e-06,2.3476966e-07,2.208198e-08,3.1744972e-07,2.995481e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
1.4662106e-06,1.9111752e-07,2.0962341e-08,2.9690176e-07,2.1711585e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.03,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.5253609e-06,1.7479972e-07,1.9157147e-08,2.7456989e-07,2.5244728e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
1.3798963e-06,1.8331993e-07,1.9985208e-08,2.8113362e-07,2.1797352e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
4.28437e-06,7.6356406e-07,1.09265244e-07,1.0055782e-06,8.1611546e-07,3
0.0,0.03,0.05,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
7.739666e-07,1.1065322e-07,9.695398e-09,1.6648421e-07,1.5027507e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.65,0.0,0.0,0.0,0
0.0,0.0,0.12,0.0,0.0,0
1.4316421e-06,1.9219847e-07,2.7683019e-08,2.711835e-07,2.2041256e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
4.8676475e-06,7.0625805e-07,9.9222575e-08,9.513389e-07,8.3241036e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.29,0.05,0.0,0.0,0
1.4292358e-06,1.9215192e-07,2.4424075e-08,2.7516543e-07,2.2487687e-07,3
4.3658392e-06,7.871292e-07,9.45141e-08,9.188976e-07,9.4080616e-07,3
7.258404e-06,8.922432e-07,1.12384384e-07,1.3384036e-06,1.0249166e-06,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
2.868247e-06,4.034792e-07,4.7676114e-08,5.6609554e-07,5.166743e-07,3
0.0,0.0,0.32,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,3
0.0,0.41,0.0,0.0,0.0,0
8.004371e-07,1.0853515e-07,1.0347049e-08,1.737424e-07,1.4954223e-07,3
3.7887557e-06,6.084878e-07,7.226674e-08,7.09782e-07,6.386744e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.07,0.0,0.0,0.0,0
2.7408394e-06,6.5435165e-07,6.668747e-08,7.155004e-07,6.422169e-07,3
1.8068171e-07,2.22556e-08,1.7185394e-09,3.0662072e-08,2.4449617e-08,3
0.0,0.0,0.27,0.0,0.0,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
8.462368e-07,1.3126443e-07,1.2067821e-08,1.7537094e-07,1.5867427e-07,3
0.0,0.02,0.02,0.0,0.0,0
0.0,0.0,0.15,0.0,0.0,0
4.738524e-06,8.7342903e-07,1.2944089e-07,1.3963191e-06,1.1378845e-06,3
0.0,0.0,0.0,0.0,0.0,0
2.0658547e-06,3.4177123e-07,4.7135504e-08,4.444603e-07,3.3586534e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.11,0.03,0.0,0.0,0
0.0,0.07,0.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.0,0
3.240763e-07,4.5325447e-08,3.4038272e-09,6.9106854e-08,6.0830224e-08,3
0.0,0.0,0.0,0.0,0.0,0
2.1943576e-06,2.455702e-07,3.8438095e-08,4.510743e-07,3.5068118e-07,3
0.0,0.0,0.09,0.0,0.0,0
2.162277e-06,2.7875646e-07,3.094072e-08,4.2917912e-07,3.24673e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.06,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.03,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
3.9881675e-06,6.3319806e-07,9.060823e-08,9.189204e-07,8.2904955e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.08,0.0,0.0,0.0,0
1.4797801e-07,1.37761305e-08,6.9354505e-10,2.143503e-08,1.5992786e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
4.3367086e-06,7.207663e-07,1.2335255e-07,9.786073e-07,8.0046004e-07,3
0.0,0.03,1.0,0.0,0.0,0
1.0,0.67,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
7.30461e-07,9.31916e-08,7.636499e-09,1.3198974e-07,1.1520738e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.07,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
1.9104111e-06,2.189895e-07,3.055383e-08,3.8162736e-07,4.3172795e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
7.382684e-07,8.26574e-08,7.862095e-09,1.13318e-07,9.6640726e-08,3
0.0,0.0,0.0,0.0,0.0,0
1.9179745e-06,2.4333804e-07,2.9530531e-08,3.9663743e-07,2.8411816e-07,3
0.0,0.0,0.0,0.0,0.0,0
1.2296684e-06,1.7998745e-07,2.2129077e-08,2.8416613e-07,2.073841e-07,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
3.7200564e-06,5.9187283e-07,9.537574e-08,8.605268e-07,7.530162e-07,3
9.517382e-07,1.558693e-07,1.66073e-08,2.1136391e-07,1.6388374e-07,3
3.2053276e-06,5.956361e-07,7.237268e-08,8.0585005e-07,5.8868443e-07,3
2.9816408e-07,2.8598075e-08,4.044829e-09,5.7228586e-08,5.441576e-08,3
1.2379945e-06,2.010607e-07,1.590096e-08,2.6549915e-07,2.834751e-07,3
4.114926e-06,5.526489e-07,6.90294e-08,8.760527e-07,6.402392e-07,3
0.0,0.01,0.0,0.0,0.0,0
6.7306296e-06,1.4821799e-06,1.7600914e-07,1.9146155e-06,1.3977193e-06,3
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.16,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
1.1728927e-06,1.4707618e-07,1.9406233e-08,2.1924777e-07,2.616553e-07,3
6.276482e-07,5.338708e-08,5.1066213e-09,9.1367134e-08,7.3452966e-08,3
1.9071018e-06,2.6882432e-07,2.8916755e-08,4.0034956e-07,3.4511928e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
1.9272834e-06,3.286186e-07,3.262703e-08,4.357681e-07,3.356316e-07,3
1.1979067e-06,1.4985233e-07,1.5914736e-08,2.144804e-07,1.9716168e-07,3
0.0,0.0,0.0,0.0,0.0,0
6.784332e-07,7.733565e-08,5.7047433e-09,1.2407058e-07,8.413364e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.9227984e-06,2.7689967e-07,3.5800788e-08,3.7698774e-07,3.195943e-07,3
0.0,0.41,0.0,0.0,0.0,0
1.4084186e-06,2.3919898e-07,2.399465e-08,3.3452972e-07,2.283816e-07,3
2.9578555e-06,3.9953377e-07,4.343394e-08,6.0865096e-07,5.0905123e-07,3
3.320212e-06,4.504252e-07,7.177429e-08,7.6790394e-07,5.7523846e-07,3
2.3013295e-06,3.280487e-07,3.1430243e-08,4.2586683e-07,3.8757463e-07,3
3.4691567e-07,3.8843964e-08,3.157129e-09,5.6152096e-08,6.036604e-08,3
0.0,0.0,0.05,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
1.0925546e-06,1.3299525e-07,1.2217225e-08,1.9236533e-07,1.8355769e-07,3
0.0,0.03,0.0,0.0,0.0,0
8.0805637e-07,1.3906448e-07,1.3305328e-08,1.7126095e-07,1.7285572e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.08,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.201974e-06,2.1576716e-07,2.6788966e-08,2.7901874e-07,2.2565587e-07,3
0.0,0.57,0.18,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
2.989379e-06,4.7839444e-07,5.8972624e-08,6.5608805e-07,5.4668817e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,1.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.02,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.0835449e-06,1.6626574e-07,1.4502395e-08,2.370211e-07,1.7744662e-07,3
5.244815e-07,4.3456147e-08,5.7454628e-09,7.1125044e-08,6.380073e-08,3
0.0,0.0,0.0,0.0,0.0,0
9.117163e-07,9.925002e-08,1.2719736e-08,1.8647728e-07,1.5824992e-07,3
1.5931738e-06,2.9973495e-07,3.5004895e-08,4.3599752e-07,3.4796838e-07,3
1.244192e-06,1.0813902e-07,1.1343006e-08,2.203825e-07,1.9924849e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
4.967677e-06,8.330282e-07,1.259766e-07,1.150673e-06,9.675107e-07,3
0.0,0.0,0.06,0.0,0.0,0
2.4375333e-06,3.134741e-07,3.2587543e-08,5.189801e-07,4.594944e-07,3
0.0,0.09,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.07,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
4.0458812e-07,3.693349e-08,3.2463505e-09,7.723865e-08,6.3219645e-08,3
3.0923447e-06,3.5589764e-07,5.588445e-08,5.988274e-07,5.089367e-07,3
0.0,0.0,0.03,0.0,0.0,0
9.94554e-07,1.3310513e-07,1.677117e-08,2.0289852e-07,1.5513464e-07,3
2.457478e-06,3.6270288e-07,4.6777608e-08,5.0643786e-07,4.8604306e-07,3
7.201267e-06,1.1725726e-06,1.6690214e-07,1.5645762e-06,1.60253e-06,3
1.1908562e-06,1.4231804e-07,1.6322623e-08,2.0454135e-07,1.8870908e-07,3
3.0086387e-06,4.9277565e-07,6.848462e-08,6.656209e-07,6.2065607e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.0,0
0.0,0.04,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
4.345054e-06,9.425718e-07,1.4260445e-07,1.1953972e-06,1.2837944e-06,3
2.3538823e-06,4.1653445e-07,4.40974e-08,5.720562e-07,3.6891288e-07,3
0.0,0.04,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.13,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
7.0977046e-07,1.1083825e-07,9.109897e-09,1.4743948e-07,1.2242843e-07,3
0.0,0.02,0.0,0.0,0.0,0
1.5991988e-06,1.8359428e-07,2.4484853e-08,3.1210962e-07,2.589117e-07,3
5.515211e-07,5.3601656e-08,7.6515745e-09,9.913726e-08,8.8617746e-08,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
3.4161607e-07,3.57171e-08,5.347398e-09,5.659714e-08,5.1104248e-08,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.03,0.02,0.0,0.0,0
2.1037265e-06,3.1579498e-07,3.700979e-08,4.967665e-07,4.200844e-07,3
5.457505e-07,7.257035e-08,8.16128e-09,1.06479526e-07,9.8834434e-08,3
0.0,0.5,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
3.3867084e-06,5.2660056e-07,8.471574e-08,8.50808e-07,6.3233506e-07,3
0.0,0.01,0.0,0.0,0.0,0
1.3680682e-06,2.1800552e-07,2.3509154e-08,3.15714e-07,2.4915684e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
7.5691087e-06,1.353177e-06,1.9573596e-07,1.896935e-06,1.609023e-06,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.15,0.04,0.0,0.0,0
0.0,0.04,0.01,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.05,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
9.828622e-07,1.227386e-07,1.3837067e-08,1.9233103e-07,1.5717302e-07,3
3.6316367e-06,5.786851e-07,7.156937e-08,7.888538e-07,6.9431854e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.1,0.0,0.0,0.0,0
3.5772944e-06,5.5913347e-07,7.342495e-08,8.1050604e-07,7.785586e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
9.096823e-07,1.2721954e-07,1.2602109e-08,1.8115017e-07,1.3987076e-07,3
0.0,0.0,0.0,0.0,0.0,0
1.1350926e-06,1.6227484e-07,1.5542692e-08,2.1629066e-07,2.0764752e-07,3
0.0,0.0,0.0,0.0,0.0,0
4.8774987e-06,7.8371806e-07,1.150597e-07,1.114775e-06,8.3451266e-07,3
1.4389584e-06,1.8480337e-07,2.2425146e-08,3.1297878e-07,1.9172067e-07,3
0.0,0.0,0.0,0.0,0.0,0
2.9118044e-06,6.012525e-07,8.877796e-08,8.11777e-07,6.5026455e-07,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.11,0.0,0.0,0.0,0
1.7844804e-06,2.0709575e-07,3.033451e-08,3.6845609e-07,3.0727873e-07,3
0.0,0.0,0.0,0.0,0.0,0
2.3338187e-06,3.5037792e-07,3.8940545e-08,4.268533e-07,3.946607e-07,3
0.0,0.05,0.02,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
2.9093295e-07,3.2824214e-08,2.841168e-09,6.381571e-08,5.385878e-08,3
3.731946e-06,5.269954e-07,6.95391e-08,7.482821e-07,6.293859e-07,3
0.0,0.01,0.0,0.0,0.0,0
5.2863893e-06,1.0054065e-06,1.2560854e-07,1.376101e-06,1.0406804e-06,3
0.0,0.01,0.0,0.0,0.0,0
3.3224703e-06,4.5319754e-07,5.070123e-08,5.8673e-07,4.767566e-07,3
0.0,0.02,0.0,0.0,0.0,0
2.3714167e-06,4.0363466e-07,4.1849045e-08,5.929785e-07,4.4472492e-07,3
0.0,0.09,0.06,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.79,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
1.5562977e-06,1.7593598e-07,2.273142e-08,2.9427113e-07,2.1355214e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
1.4437735e-06,1.9100601e-07,2.3595987e-08,3.225872e-07,2.4636893e-07,3
0.0,0.0,0.02,0.0,0.0,0
5.270362e-06,6.860397e-07,8.600552e-08,9.590736e-07,8.301913e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.04,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.0,0.02,0.0,0.0,0.0,3
4.4871842e-07,4.8375295e-08,4.2894754e-09,7.176401e-08,6.466605e-08,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
2.5164968e-06,3.366465e-07,5.6442016e-08,5.2127666e-07,5.180578e-07,3
6.3730104e-06,1.1675847e-06,1.6604342e-07,1.5476849e-06,1.3834302e-06,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
9.814459e-07,1.3128872e-07,1.3644933e-08,2.1331095e-07,1.5770635e-07,3
0.0,0.0,0.18,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.8486137e-06,3.1801696e-07,2.9374366e-08,3.703292e-07,3.250367e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.12,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
9.262271e-06,1.4598079e-06,2.3424452e-07,2.2520987e-06,2.0484315e-06,3
1.6718575e-06,2.9288162e-07,3.0731975e-08,4.2371815e-07,3.4034562e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
4.208697e-06,6.196713e-07,8.0961634e-08,1.010748e-06,7.9167853e-07,3
1.0,0.07,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.25,0.0,0.0,0
1.5760955e-06,2.7241674e-07,3.2267774e-08,3.7920458e-07,3.241285e-07,3
1.1998369e-06,1.709791e-07,1.7601765e-08,2.4071184e-07,2.0932022e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.1,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
2.2621014e-06,3.1800909e-07,3.4166046e-08,4.3820808e-07,3.46359e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
6.2655845e-06,1.1557441e-06,1.5598842e-07,1.5416509e-06,1.2586622e-06,3
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
8.2170715e-07,1.0609233e-07,1.30406885e-08,1.6673145e-07,1.4107133e-07,3
1.4979033e-06,2.1668355e-07,2.2113005e-08,3.3486006e-07,2.5743245e-07,3
0.0,0.0,0.03,0.0,0.0,0
